Seed,Subject,Model,Network,Jaccard Overlap
1414,11,BS-NET (2m),Ventral Attn,0.9333333333333333
1414,11,BS-NET (2m),Limbic,0.9333333333333333
1414,11,BS-NET (2m),Control,1.0
1414,11,BS-NET (2m),Default Mode,0.9411764705882353
1414,12,Raw FC (2m),Visual,0.5
1414,12,Raw FC (2m),Somatomotor,1.0
1414,12,Raw FC (2m),Dorsal Attn,0.8666666666666667
1414,12,Raw FC (2m),Ventral Attn,0.875
1414,12,Raw FC (2m),Limbic,0.7857142857142857
1414,12,Raw FC (2m),Control,0.4444444444444444
1414,12,Raw FC (2m),Default Mode,0.8
1414,12,BS-NET (2m),Visual,0.39285714285714285
1414,12,BS-NET (2m),Somatomotor,1.0
1414,12,BS-NET (2m),Dorsal Attn,0.8666666666666667
1414,12,BS-NET (2m),Ventral Attn,0.8666666666666667
1414,12,BS-NET (2m),Limbic,0.7857142857142857
1414,12,BS-NET (2m),Control,0.5
1414,12,BS-NET (2m),Default Mode,0.7272727272727273
1414,13,Raw FC (2m),Visual,0.9285714285714286
1414,13,Raw FC (2m),Somatomotor,0.9333333333333333
1414,13,Raw FC (2m),Dorsal Attn,0.4827586206896552
1414,13,Raw FC (2m),Ventral Attn,0.8
1414,13,Raw FC (2m),Limbic,0.9285714285714286
1414,13,Raw FC (2m),Control,0.4827586206896552
1414,13,Raw FC (2m),Default Mode,0.8333333333333334
1414,13,BS-NET (2m),Visual,0.9285714285714286
1414,13,BS-NET (2m),Somatomotor,0.9333333333333333
1414,13,BS-NET (2m),Dorsal Attn,0.9333333333333333
1414,13,BS-NET (2m),Ventral Attn,0.9285714285714286
1414,13,BS-NET (2m),Limbic,0.9285714285714286
1414,13,BS-NET (2m),Control,1.0
1414,13,BS-NET (2m),Default Mode,0.9411764705882353
1414,14,Raw FC (2m),Visual,0.7857142857142857
1414,14,Raw FC (2m),Somatomotor,1.0
1414,14,Raw FC (2m),Dorsal Attn,1.0
1414,14,Raw FC (2m),Ventral Attn,0.8125
1414,14,Raw FC (2m),Limbic,0.9333333333333333
1414,14,Raw FC (2m),Control,0.9333333333333333
1414,14,Raw FC (2m),Default Mode,1.0
1414,14,BS-NET (2m),Visual,0.4642857142857143
1414,14,BS-NET (2m),Somatomotor,1.0
1414,14,BS-NET (2m),Dorsal Attn,1.0
1414,14,BS-NET (2m),Ventral Attn,0.5185185185185185
1414,14,BS-NET (2m),Limbic,0.9333333333333333
1414,14,BS-NET (2m),Control,1.0
1414,14,BS-NET (2m),Default Mode,1.0
1414,15,Raw FC (2m),Visual,1.0
1414,15,Raw FC (2m),Somatomotor,0.5
1414,15,Raw FC (2m),Dorsal Attn,0.9333333333333333
1414,15,Raw FC (2m),Ventral Attn,1.0
1414,15,Raw FC (2m),Limbic,0.9333333333333333
1414,15,Raw FC (2m),Control,0.4482758620689655
1414,15,Raw FC (2m),Default Mode,0.875
1414,15,BS-NET (2m),Visual,1.0
1414,15,BS-NET (2m),Somatomotor,0.5
1414,15,BS-NET (2m),Dorsal Attn,0.9333333333333333
1414,15,BS-NET (2m),Ventral Attn,1.0
1414,15,BS-NET (2m),Limbic,0.9333333333333333
1414,15,BS-NET (2m),Control,0.4482758620689655
1414,15,BS-NET (2m),Default Mode,0.875
1414,16,Raw FC (2m),Visual,0.9333333333333333
1414,16,Raw FC (2m),Somatomotor,1.0
1414,16,Raw FC (2m),Dorsal Attn,0.9285714285714286
1414,16,Raw FC (2m),Ventral Attn,0.7142857142857143
1414,16,Raw FC (2m),Limbic,0.8571428571428571
1414,16,Raw FC (2m),Control,0.7777777777777778
1414,16,Raw FC (2m),Default Mode,0.8888888888888888
1414,16,BS-NET (2m),Visual,0.9333333333333333
1414,16,BS-NET (2m),Somatomotor,1.0
1414,16,BS-NET (2m),Dorsal Attn,0.9285714285714286
1414,16,BS-NET (2m),Ventral Attn,0.7142857142857143
1414,16,BS-NET (2m),Limbic,0.8571428571428571
1414,16,BS-NET (2m),Control,0.7777777777777778
1414,16,BS-NET (2m),Default Mode,0.8888888888888888
1414,17,Raw FC (2m),Visual,0.8125
1414,17,Raw FC (2m),Somatomotor,0.9285714285714286
1414,17,Raw FC (2m),Dorsal Attn,0.41379310344827586
1414,17,Raw FC (2m),Ventral Attn,0.8
1414,17,Raw FC (2m),Limbic,0.9333333333333333
1414,17,Raw FC (2m),Control,0.4642857142857143
1414,17,Raw FC (2m),Default Mode,1.0
1414,17,BS-NET (2m),Visual,0.8125
1414,17,BS-NET (2m),Somatomotor,0.9285714285714286
1414,17,BS-NET (2m),Dorsal Attn,0.41379310344827586
1414,17,BS-NET (2m),Ventral Attn,0.8
1414,17,BS-NET (2m),Limbic,0.9333333333333333
1414,17,BS-NET (2m),Control,0.4642857142857143
1414,17,BS-NET (2m),Default Mode,1.0
1414,18,Raw FC (2m),Visual,1.0
1414,18,Raw FC (2m),Somatomotor,1.0
1414,18,Raw FC (2m),Dorsal Attn,0.9333333333333333
1414,18,Raw FC (2m),Ventral Attn,0.8666666666666667
1414,18,Raw FC (2m),Limbic,0.9285714285714286
1414,18,Raw FC (2m),Control,0.9285714285714286
1414,18,Raw FC (2m),Default Mode,0.9411764705882353
1414,18,BS-NET (2m),Visual,1.0
1414,18,BS-NET (2m),Somatomotor,1.0
1414,18,BS-NET (2m),Dorsal Attn,0.9333333333333333
1414,18,BS-NET (2m),Ventral Attn,0.8666666666666667
1414,18,BS-NET (2m),Limbic,0.9285714285714286
1414,18,BS-NET (2m),Control,0.9285714285714286
1414,18,BS-NET (2m),Default Mode,0.9411764705882353
1414,19,Raw FC (2m),Visual,0.43333333333333335
1414,19,Raw FC (2m),Somatomotor,0.7
1414,19,Raw FC (2m),Dorsal Attn,0.7368421052631579
1414,19,Raw FC (2m),Ventral Attn,0.4827586206896552
1414,19,Raw FC (2m),Limbic,0.21428571428571427
1414,19,Raw FC (2m),Control,0.7647058823529411
1414,19,Raw FC (2m),Default Mode,0.8823529411764706
1414,19,BS-NET (2m),Visual,0.9333333333333333
1414,19,BS-NET (2m),Somatomotor,0.7368421052631579
1414,19,BS-NET (2m),Dorsal Attn,0.5909090909090909
1414,19,BS-NET (2m),Ventral Attn,0.875
1414,19,BS-NET (2m),Limbic,0.25
1414,19,BS-NET (2m),Control,0.9285714285714286
1414,19,BS-NET (2m),Default Mode,0.8823529411764706
2718,0,Raw FC (2m),Visual,1.0
2718,0,Raw FC (2m),Somatomotor,0.875
2718,0,Raw FC (2m),Dorsal Attn,0.9333333333333333
2718,0,Raw FC (2m),Ventral Attn,0.9333333333333333
2718,0,Raw FC (2m),Limbic,0.8571428571428571
2718,0,Raw FC (2m),Control,0.7333333333333333
2718,0,Raw FC (2m),Default Mode,1.0
2718,0,BS-NET (2m),Visual,1.0
2718,0,BS-NET (2m),Somatomotor,0.875
2718,0,BS-NET (2m),Dorsal Attn,0.9333333333333333
2718,0,BS-NET (2m),Ventral Attn,0.9333333333333333
2718,0,BS-NET (2m),Limbic,0.8571428571428571
2718,0,BS-NET (2m),Control,0.7333333333333333
2718,0,BS-NET (2m),Default Mode,1.0
2718,1,Raw FC (2m),Visual,0.8235294117647058
2718,1,Raw FC (2m),Somatomotor,0.41935483870967744
2718,1,Raw FC (2m),Dorsal Attn,0.7857142857142857
2718,1,Raw FC (2m),Ventral Attn,0.8666666666666667
2718,1,Raw FC (2m),Limbic,1.0
2718,1,Raw FC (2m),Control,1.0
2718,1,Raw FC (2m),Default Mode,0.4838709677419355
2718,1,BS-NET (2m),Visual,0.8235294117647058
2718,1,BS-NET (2m),Somatomotor,0.8666666666666667
2718,1,BS-NET (2m),Dorsal Attn,0.7857142857142857
2718,1,BS-NET (2m),Ventral Attn,1.0
2718,1,BS-NET (2m),Limbic,1.0
2718,1,BS-NET (2m),Control,1.0
2718,1,BS-NET (2m),Default Mode,1.0
2718,2,Raw FC (2m),Visual,0.9333333333333333
2718,2,Raw FC (2m),Somatomotor,1.0
2718,2,Raw FC (2m),Dorsal Attn,1.0
2718,2,Raw FC (2m),Ventral Attn,0.9285714285714286
2718,2,Raw FC (2m),Limbic,0.9333333333333333
2718,2,Raw FC (2m),Control,0.9285714285714286
2718,2,Raw FC (2m),Default Mode,1.0
2718,2,BS-NET (2m),Visual,0.9333333333333333
2718,2,BS-NET (2m),Somatomotor,1.0
2718,2,BS-NET (2m),Dorsal Attn,1.0
2718,2,BS-NET (2m),Ventral Attn,0.9285714285714286
2718,2,BS-NET (2m),Limbic,0.9333333333333333
2718,2,BS-NET (2m),Control,0.9285714285714286
2718,2,BS-NET (2m),Default Mode,1.0
2718,3,Raw FC (2m),Visual,0.9285714285714286
2718,3,Raw FC (2m),Somatomotor,1.0
2718,3,Raw FC (2m),Dorsal Attn,0.4666666666666667
2718,3,Raw FC (2m),Ventral Attn,0.43333333333333335
2718,3,Raw FC (2m),Limbic,1.0
2718,3,Raw FC (2m),Control,0.4666666666666667
2718,3,Raw FC (2m),Default Mode,0.5517241379310345
2718,3,BS-NET (2m),Visual,0.9285714285714286
2718,3,BS-NET (2m),Somatomotor,1.0
2718,3,BS-NET (2m),Dorsal Attn,0.4666666666666667
2718,3,BS-NET (2m),Ventral Attn,0.43333333333333335
2718,3,BS-NET (2m),Limbic,1.0
2718,3,BS-NET (2m),Control,0.4666666666666667
2718,3,BS-NET (2m),Default Mode,0.5517241379310345
2718,4,Raw FC (2m),Visual,0.875
2718,4,Raw FC (2m),Somatomotor,0.9333333333333333
2718,4,Raw FC (2m),Dorsal Attn,0.8571428571428571
2718,4,Raw FC (2m),Ventral Attn,0.8666666666666667
2718,4,Raw FC (2m),Limbic,0.8235294117647058
2718,4,Raw FC (2m),Control,0.9285714285714286
2718,4,Raw FC (2m),Default Mode,0.8125
2718,4,BS-NET (2m),Visual,0.8125
2718,4,BS-NET (2m),Somatomotor,0.8235294117647058
2718,4,BS-NET (2m),Dorsal Attn,0.8571428571428571
2718,4,BS-NET (2m),Ventral Attn,0.8
2718,4,BS-NET (2m),Limbic,0.8235294117647058
2718,4,BS-NET (2m),Control,0.9285714285714286
2718,4,BS-NET (2m),Default Mode,0.8125
2718,5,Raw FC (2m),Visual,0.41379310344827586
2718,5,Raw FC (2m),Somatomotor,0.875
2718,5,Raw FC (2m),Dorsal Attn,0.41379310344827586
2718,5,Raw FC (2m),Ventral Attn,0.7142857142857143
2718,5,Raw FC (2m),Limbic,1.0
2718,5,Raw FC (2m),Control,0.875
2718,5,Raw FC (2m),Default Mode,0.9411764705882353
2718,5,BS-NET (2m),Visual,0.41379310344827586
2718,5,BS-NET (2m),Somatomotor,0.875
2718,5,BS-NET (2m),Dorsal Attn,0.41379310344827586
2718,5,BS-NET (2m),Ventral Attn,0.7142857142857143
2718,5,BS-NET (2m),Limbic,1.0
2718,5,BS-NET (2m),Control,0.875
2718,5,BS-NET (2m),Default Mode,0.9411764705882353
2718,6,Raw FC (2m),Visual,0.9333333333333333
2718,6,Raw FC (2m),Somatomotor,1.0
2718,6,Raw FC (2m),Dorsal Attn,1.0
2718,6,Raw FC (2m),Ventral Attn,0.9285714285714286
2718,6,Raw FC (2m),Limbic,0.9333333333333333
2718,6,Raw FC (2m),Control,0.9285714285714286
2718,6,Raw FC (2m),Default Mode,1.0
2718,6,BS-NET (2m),Visual,0.9333333333333333
2718,6,BS-NET (2m),Somatomotor,1.0
2718,6,BS-NET (2m),Dorsal Attn,1.0
2718,6,BS-NET (2m),Ventral Attn,0.9285714285714286
2718,6,BS-NET (2m),Limbic,0.9333333333333333
2718,6,BS-NET (2m),Control,0.9285714285714286
2718,6,BS-NET (2m),Default Mode,1.0
2718,7,Raw FC (2m),Visual,0.5384615384615384
2718,7,Raw FC (2m),Somatomotor,0.5185185185185185
2718,7,Raw FC (2m),Dorsal Attn,0.9285714285714286
2718,7,Raw FC (2m),Ventral Attn,0.41379310344827586
2718,7,Raw FC (2m),Limbic,1.0
2718,7,Raw FC (2m),Control,0.3793103448275862
2718,7,Raw FC (2m),Default Mode,0.8888888888888888
2718,7,BS-NET (2m),Visual,0.5384615384615384
2718,7,BS-NET (2m),Somatomotor,0.5185185185185185
2718,7,BS-NET (2m),Dorsal Attn,0.9285714285714286
2718,7,BS-NET (2m),Ventral Attn,0.41379310344827586
2718,7,BS-NET (2m),Limbic,1.0
2718,7,BS-NET (2m),Control,0.3793103448275862
2718,7,BS-NET (2m),Default Mode,0.8888888888888888
2718,8,Raw FC (2m),Visual,0.875
2718,8,Raw FC (2m),Somatomotor,0.8571428571428571
2718,8,Raw FC (2m),Dorsal Attn,0.9285714285714286
2718,8,Raw FC (2m),Ventral Attn,0.875
2718,8,Raw FC (2m),Limbic,0.9333333333333333
2718,8,Raw FC (2m),Control,1.0
2718,8,Raw FC (2m),Default Mode,0.875
2718,8,BS-NET (2m),Visual,0.875
2718,8,BS-NET (2m),Somatomotor,0.8571428571428571
2718,8,BS-NET (2m),Dorsal Attn,0.9285714285714286
2718,8,BS-NET (2m),Ventral Attn,0.875
2718,8,BS-NET (2m),Limbic,0.8235294117647058
2718,8,BS-NET (2m),Control,0.8571428571428571
2718,8,BS-NET (2m),Default Mode,0.875
2718,9,Raw FC (2m),Visual,0.6428571428571429
2718,9,Raw FC (2m),Somatomotor,0.9285714285714286
2718,9,Raw FC (2m),Dorsal Attn,1.0
2718,9,Raw FC (2m),Ventral Attn,0.875
2718,9,Raw FC (2m),Limbic,0.9333333333333333
2718,9,Raw FC (2m),Control,0.8235294117647058
2718,9,Raw FC (2m),Default Mode,1.0
2718,9,BS-NET (2m),Visual,0.6428571428571429
2718,9,BS-NET (2m),Somatomotor,0.9285714285714286
2718,9,BS-NET (2m),Dorsal Attn,1.0
2718,9,BS-NET (2m),Ventral Attn,0.875
2718,9,BS-NET (2m),Limbic,0.9333333333333333
2718,9,BS-NET (2m),Control,0.8235294117647058
2718,9,BS-NET (2m),Default Mode,1.0
2718,10,Raw FC (2m),Visual,0.9285714285714286
2718,10,Raw FC (2m),Somatomotor,0.3333333333333333
2718,10,Raw FC (2m),Dorsal Attn,0.875
2718,10,Raw FC (2m),Ventral Attn,0.9333333333333333
2718,10,Raw FC (2m),Limbic,0.9333333333333333
2718,10,Raw FC (2m),Control,0.9333333333333333
2718,10,Raw FC (2m),Default Mode,0.6153846153846154
2718,10,BS-NET (2m),Visual,0.9285714285714286
2718,10,BS-NET (2m),Somatomotor,0.3333333333333333
2718,10,BS-NET (2m),Dorsal Attn,0.875
2718,10,BS-NET (2m),Ventral Attn,0.9333333333333333
2718,10,BS-NET (2m),Limbic,0.9333333333333333
2718,10,BS-NET (2m),Control,0.9333333333333333
2718,10,BS-NET (2m),Default Mode,0.6153846153846154
2718,11,Raw FC (2m),Visual,0.7777777777777778
2718,11,Raw FC (2m),Somatomotor,0.17857142857142858
2718,11,Raw FC (2m),Dorsal Attn,0.7368421052631579
2718,11,Raw FC (2m),Ventral Attn,0.875
2718,11,Raw FC (2m),Limbic,0.875
2718,11,Raw FC (2m),Control,0.8571428571428571
2718,11,Raw FC (2m),Default Mode,0.8421052631578947
2718,11,BS-NET (2m),Visual,0.7777777777777778
2718,11,BS-NET (2m),Somatomotor,0.17857142857142858
2718,11,BS-NET (2m),Dorsal Attn,0.7368421052631579
2718,11,BS-NET (2m),Ventral Attn,0.875
2718,11,BS-NET (2m),Limbic,0.875
2718,11,BS-NET (2m),Control,0.8571428571428571
2718,11,BS-NET (2m),Default Mode,0.8421052631578947
2718,12,Raw FC (2m),Visual,0.6428571428571429
2718,12,Raw FC (2m),Somatomotor,0.7333333333333333
2718,12,Raw FC (2m),Dorsal Attn,0.7777777777777778
2718,12,Raw FC (2m),Ventral Attn,0.875
2718,12,Raw FC (2m),Limbic,1.0
2718,12,Raw FC (2m),Control,0.8666666666666667
2718,12,Raw FC (2m),Default Mode,0.9411764705882353
2718,12,BS-NET (2m),Visual,0.6428571428571429
2718,12,BS-NET (2m),Somatomotor,0.7333333333333333
2718,12,BS-NET (2m),Dorsal Attn,0.7777777777777778
2718,12,BS-NET (2m),Ventral Attn,0.875
2718,12,BS-NET (2m),Limbic,1.0
2718,12,BS-NET (2m),Control,0.8666666666666667
2718,12,BS-NET (2m),Default Mode,0.9411764705882353
2718,13,Raw FC (2m),Visual,0.7777777777777778
2718,13,Raw FC (2m),Somatomotor,0.8571428571428571
2718,13,Raw FC (2m),Dorsal Attn,0.9333333333333333
2718,13,Raw FC (2m),Ventral Attn,0.7142857142857143
2718,13,Raw FC (2m),Limbic,1.0
2718,13,Raw FC (2m),Control,0.9333333333333333
2718,13,Raw FC (2m),Default Mode,1.0
2718,13,BS-NET (2m),Visual,0.7777777777777778
2718,13,BS-NET (2m),Somatomotor,0.8571428571428571
2718,13,BS-NET (2m),Dorsal Attn,0.9333333333333333
2718,13,BS-NET (2m),Ventral Attn,0.7142857142857143
2718,13,BS-NET (2m),Limbic,1.0
2718,13,BS-NET (2m),Control,0.9333333333333333
2718,13,BS-NET (2m),Default Mode,1.0
2718,14,Raw FC (2m),Visual,0.4827586206896552
2718,14,Raw FC (2m),Somatomotor,0.4
2718,14,Raw FC (2m),Dorsal Attn,1.0
2718,14,Raw FC (2m),Ventral Attn,0.4827586206896552
2718,14,Raw FC (2m),Limbic,0.8235294117647058
2718,14,Raw FC (2m),Control,0.875
2718,14,Raw FC (2m),Default Mode,0.7777777777777778
2718,14,BS-NET (2m),Visual,0.4827586206896552
2718,14,BS-NET (2m),Somatomotor,0.4
2718,14,BS-NET (2m),Dorsal Attn,1.0
2718,14,BS-NET (2m),Ventral Attn,0.4827586206896552
2718,14,BS-NET (2m),Limbic,0.8235294117647058
2718,14,BS-NET (2m),Control,0.7
2718,14,BS-NET (2m),Default Mode,0.75
2718,15,Raw FC (2m),Visual,0.5
2718,15,Raw FC (2m),Somatomotor,0.26666666666666666
2718,15,Raw FC (2m),Dorsal Attn,0.6666666666666666
2718,15,Raw FC (2m),Ventral Attn,0.4482758620689655
2718,15,Raw FC (2m),Limbic,1.0
2718,15,Raw FC (2m),Control,0.9285714285714286
2718,15,Raw FC (2m),Default Mode,0.6
2718,15,BS-NET (2m),Visual,0.5
2718,15,BS-NET (2m),Somatomotor,0.3333333333333333
2718,15,BS-NET (2m),Dorsal Attn,0.5384615384615384
2718,15,BS-NET (2m),Ventral Attn,0.4482758620689655
2718,15,BS-NET (2m),Limbic,1.0
2718,15,BS-NET (2m),Control,1.0
2718,15,BS-NET (2m),Default Mode,0.7
2718,16,Raw FC (2m),Visual,0.39285714285714285
2718,16,Raw FC (2m),Somatomotor,1.0
2718,16,Raw FC (2m),Dorsal Attn,0.56
2718,16,Raw FC (2m),Ventral Attn,1.0
2718,16,Raw FC (2m),Limbic,0.8235294117647058
2718,16,Raw FC (2m),Control,1.0
2718,16,Raw FC (2m),Default Mode,0.8823529411764706
2718,16,BS-NET (2m),Visual,0.39285714285714285
2718,16,BS-NET (2m),Somatomotor,1.0
2718,16,BS-NET (2m),Dorsal Attn,0.56
2718,16,BS-NET (2m),Ventral Attn,0.9333333333333333
2718,16,BS-NET (2m),Limbic,0.8235294117647058
2718,16,BS-NET (2m),Control,1.0
2718,16,BS-NET (2m),Default Mode,0.9375
2718,17,Raw FC (2m),Visual,1.0
2718,17,Raw FC (2m),Somatomotor,0.8666666666666667
2718,17,Raw FC (2m),Dorsal Attn,0.9333333333333333
2718,17,Raw FC (2m),Ventral Attn,0.9285714285714286
2718,17,Raw FC (2m),Limbic,0.9285714285714286
2718,17,Raw FC (2m),Control,1.0
2718,17,Raw FC (2m),Default Mode,0.9411764705882353
2718,17,BS-NET (2m),Visual,1.0
2718,17,BS-NET (2m),Somatomotor,0.46153846153846156
2718,17,BS-NET (2m),Dorsal Attn,0.9333333333333333
2718,17,BS-NET (2m),Ventral Attn,0.46153846153846156
2718,17,BS-NET (2m),Limbic,0.9333333333333333
2718,17,BS-NET (2m),Control,1.0
2718,17,BS-NET (2m),Default Mode,0.8888888888888888
2718,18,Raw FC (2m),Visual,0.7647058823529411
2718,18,Raw FC (2m),Somatomotor,0.3333333333333333
2718,18,Raw FC (2m),Dorsal Attn,0.9333333333333333
2718,18,Raw FC (2m),Ventral Attn,0.3684210526315789
2718,18,Raw FC (2m),Limbic,0.2682926829268293
2718,18,Raw FC (2m),Control,1.0
2718,18,Raw FC (2m),Default Mode,0.9411764705882353
2718,18,BS-NET (2m),Visual,0.9285714285714286
2718,18,BS-NET (2m),Somatomotor,0.6190476190476191
2718,18,BS-NET (2m),Dorsal Attn,0.875
2718,18,BS-NET (2m),Ventral Attn,0.7368421052631579
2718,18,BS-NET (2m),Limbic,0.25925925925925924
2718,18,BS-NET (2m),Control,0.9333333333333333
2718,18,BS-NET (2m),Default Mode,0.9411764705882353
2718,19,Raw FC (2m),Visual,1.0
2718,19,Raw FC (2m),Somatomotor,0.875
2718,19,Raw FC (2m),Dorsal Attn,0.8571428571428571
2718,19,Raw FC (2m),Ventral Attn,0.4482758620689655
2718,19,Raw FC (2m),Limbic,1.0
2718,19,Raw FC (2m),Control,0.5
2718,19,Raw FC (2m),Default Mode,0.8823529411764706
2718,19,BS-NET (2m),Visual,1.0
2718,19,BS-NET (2m),Somatomotor,1.0
2718,19,BS-NET (2m),Dorsal Attn,0.8571428571428571
2718,19,BS-NET (2m),Ventral Attn,0.9333333333333333
2718,19,BS-NET (2m),Limbic,1.0
2718,19,BS-NET (2m),Control,0.9333333333333333
2718,19,BS-NET (2m),Default Mode,0.8823529411764706
3141,0,Raw FC (2m),Visual,0.4827586206896552
3141,0,Raw FC (2m),Somatomotor,1.0
3141,0,Raw FC (2m),Dorsal Attn,0.4827586206896552
3141,0,Raw FC (2m),Ventral Attn,0.56
3141,0,Raw FC (2m),Limbic,0.8571428571428571
3141,0,Raw FC (2m),Control,0.39285714285714285
3141,0,Raw FC (2m),Default Mode,0.8421052631578947
3141,0,BS-NET (2m),Visual,0.5
3141,0,BS-NET (2m),Somatomotor,1.0
3141,0,BS-NET (2m),Dorsal Attn,0.5
3141,0,BS-NET (2m),Ventral Attn,0.5185185185185185
3141,0,BS-NET (2m),Limbic,0.9285714285714286
3141,0,BS-NET (2m),Control,0.41379310344827586
3141,0,BS-NET (2m),Default Mode,0.8333333333333334
3141,1,Raw FC (2m),Visual,0.9285714285714286
3141,1,Raw FC (2m),Somatomotor,0.7777777777777778
3141,1,Raw FC (2m),Dorsal Attn,0.4666666666666667
3141,1,Raw FC (2m),Ventral Attn,1.0
3141,1,Raw FC (2m),Limbic,0.41935483870967744
3141,1,Raw FC (2m),Control,0.7857142857142857
3141,1,Raw FC (2m),Default Mode,0.875
3141,1,BS-NET (2m),Visual,0.9285714285714286
3141,1,BS-NET (2m),Somatomotor,0.7777777777777778
3141,1,BS-NET (2m),Dorsal Attn,0.4666666666666667
3141,1,BS-NET (2m),Ventral Attn,1.0
3141,1,BS-NET (2m),Limbic,0.41935483870967744
3141,1,BS-NET (2m),Control,0.7857142857142857
3141,1,BS-NET (2m),Default Mode,0.875
3141,2,Raw FC (2m),Visual,1.0
3141,2,Raw FC (2m),Somatomotor,0.875
3141,2,Raw FC (2m),Dorsal Attn,0.8666666666666667
3141,2,Raw FC (2m),Ventral Attn,0.8666666666666667
3141,2,Raw FC (2m),Limbic,0.8666666666666667
3141,2,Raw FC (2m),Control,0.8
3141,2,Raw FC (2m),Default Mode,0.9375
3141,2,BS-NET (2m),Visual,1.0
3141,2,BS-NET (2m),Somatomotor,0.875
3141,2,BS-NET (2m),Dorsal Attn,0.8666666666666667
3141,2,BS-NET (2m),Ventral Attn,0.8666666666666667
3141,2,BS-NET (2m),Limbic,0.8666666666666667
3141,2,BS-NET (2m),Control,0.8
3141,2,BS-NET (2m),Default Mode,0.9375
3141,3,Raw FC (2m),Visual,0.8666666666666667
3141,3,Raw FC (2m),Somatomotor,0.9333333333333333
3141,3,Raw FC (2m),Dorsal Attn,0.7368421052631579
3141,3,Raw FC (2m),Ventral Attn,0.26666666666666666
3141,3,Raw FC (2m),Limbic,1.0
3141,3,Raw FC (2m),Control,1.0
3141,3,Raw FC (2m),Default Mode,0.6666666666666666
3141,3,BS-NET (2m),Visual,0.9285714285714286
3141,3,BS-NET (2m),Somatomotor,0.9333333333333333
3141,3,BS-NET (2m),Dorsal Attn,0.7368421052631579
3141,3,BS-NET (2m),Ventral Attn,0.2857142857142857
3141,3,BS-NET (2m),Limbic,1.0
3141,3,BS-NET (2m),Control,0.9333333333333333
3141,3,BS-NET (2m),Default Mode,0.8
3141,4,Raw FC (2m),Visual,0.22580645161290322
3141,4,Raw FC (2m),Somatomotor,0.27586206896551724
3141,4,Raw FC (2m),Dorsal Attn,0.8
3141,4,Raw FC (2m),Ventral Attn,0.5833333333333334
3141,4,Raw FC (2m),Limbic,0.6086956521739131
3141,4,Raw FC (2m),Control,0.7368421052631579
3141,4,Raw FC (2m),Default Mode,0.7619047619047619
3141,4,BS-NET (2m),Visual,0.23333333333333334
3141,4,BS-NET (2m),Somatomotor,0.2857142857142857
3141,4,BS-NET (2m),Dorsal Attn,0.8
3141,4,BS-NET (2m),Ventral Attn,0.6086956521739131
3141,4,BS-NET (2m),Limbic,0.6363636363636364
3141,4,BS-NET (2m),Control,0.7
3141,4,BS-NET (2m),Default Mode,0.7272727272727273
3141,5,Raw FC (2m),Visual,0.8666666666666667
3141,5,Raw FC (2m),Somatomotor,0.8235294117647058
3141,5,Raw FC (2m),Dorsal Attn,0.8666666666666667
3141,5,Raw FC (2m),Ventral Attn,1.0
3141,5,Raw FC (2m),Limbic,0.8571428571428571
3141,5,Raw FC (2m),Control,1.0
3141,5,Raw FC (2m),Default Mode,0.9375
3141,5,BS-NET (2m),Visual,0.8666666666666667
3141,5,BS-NET (2m),Somatomotor,0.8235294117647058
3141,5,BS-NET (2m),Dorsal Attn,0.8666666666666667
3141,5,BS-NET (2m),Ventral Attn,1.0
3141,5,BS-NET (2m),Limbic,0.8571428571428571
3141,5,BS-NET (2m),Control,1.0
3141,5,BS-NET (2m),Default Mode,0.9375
3141,6,Raw FC (2m),Visual,0.8125
3141,6,Raw FC (2m),Somatomotor,0.9285714285714286
3141,6,Raw FC (2m),Dorsal Attn,1.0
3141,6,Raw FC (2m),Ventral Attn,1.0
3141,6,Raw FC (2m),Limbic,1.0
3141,6,Raw FC (2m),Control,0.8666666666666667
3141,6,Raw FC (2m),Default Mode,1.0
3141,6,BS-NET (2m),Visual,0.41379310344827586
3141,6,BS-NET (2m),Somatomotor,0.8571428571428571
3141,6,BS-NET (2m),Dorsal Attn,0.9333333333333333
3141,6,BS-NET (2m),Ventral Attn,1.0
3141,6,BS-NET (2m),Limbic,0.4642857142857143
3141,6,BS-NET (2m),Control,0.875
3141,6,BS-NET (2m),Default Mode,1.0
3141,7,Raw FC (2m),Visual,0.8125
3141,7,Raw FC (2m),Somatomotor,0.875
3141,7,Raw FC (2m),Dorsal Attn,0.5
3141,7,Raw FC (2m),Ventral Attn,0.4
3141,7,Raw FC (2m),Limbic,0.34615384615384615
3141,7,Raw FC (2m),Control,0.4
3141,7,Raw FC (2m),Default Mode,0.8
3141,7,BS-NET (2m),Visual,0.8125
3141,7,BS-NET (2m),Somatomotor,0.8235294117647058
3141,7,BS-NET (2m),Dorsal Attn,0.5384615384615384
3141,7,BS-NET (2m),Ventral Attn,0.3793103448275862
3141,7,BS-NET (2m),Limbic,0.38461538461538464
3141,7,BS-NET (2m),Control,0.3333333333333333
3141,7,BS-NET (2m),Default Mode,0.8
3141,8,Raw FC (2m),Visual,0.875
3141,8,Raw FC (2m),Somatomotor,1.0
3141,8,Raw FC (2m),Dorsal Attn,1.0
3141,8,Raw FC (2m),Ventral Attn,0.9333333333333333
3141,8,Raw FC (2m),Limbic,0.9285714285714286
3141,8,Raw FC (2m),Control,0.9285714285714286
