subject_id,condition,seed,rho_hat_T,delta_from_full
sub-008_cc200,L_no_lw,2026,0.811071,0.000937
sub-008_cc200,L_no_boot,2026,0.880866,0.070732
sub-008_cc200,L_no_prior,2026,0.748653,-0.061480
sub-008_cc200,L_no_atten,2026,0.889843,0.079710
sub-008_cc200,L_full,123,0.812756,0.000000
sub-008_cc200,L_no_sb,123,0.620012,-0.192744
sub-008_cc200,L_no_lw,123,0.816437,0.003682
sub-008_cc200,L_no_boot,123,0.880866,0.068111
sub-008_cc200,L_no_prior,123,0.724681,-0.088075
sub-008_cc200,L_no_atten,123,0.892411,0.079655
sub-007_cc200,L_full,1414,0.828515,0.000000
sub-007_cc200,L_no_sb,1414,0.649585,-0.178931
sub-007_cc200,L_no_lw,1414,0.819686,-0.008830
sub-007_cc200,L_no_boot,1414,0.885659,0.057144
sub-007_cc200,L_no_prior,1414,0.761748,-0.066767
sub-007_cc200,L_no_atten,1414,0.897447,0.068932
sub-008_cc200,L_full,42,0.810776,0.000000
sub-008_cc200,L_no_sb,42,0.627463,-0.183313
sub-008_cc200,L_no_lw,42,0.807672,-0.003104
sub-008_cc200,L_no_boot,42,0.880866,0.070090
sub-008_cc200,L_no_prior,42,0.749429,-0.061347
sub-008_cc200,L_no_atten,42,0.888381,0.077605
sub-007_cc200,L_full,2718,0.825259,0.000000
sub-007_cc200,L_no_sb,2718,0.658390,-0.166869
sub-007_cc200,L_no_lw,2718,0.821421,-0.003837
sub-007_cc200,L_no_boot,2718,0.885659,0.060401
sub-007_cc200,L_no_prior,2718,0.748170,-0.077088
sub-007_cc200,L_no_atten,2718,0.903315,0.078056
sub-008_cc200,L_full,314,0.801803,0.000000
sub-008_cc200,L_no_sb,314,0.621644,-0.180159
sub-008_cc200,L_no_lw,314,0.813671,0.011869
sub-008_cc200,L_no_boot,314,0.880866,0.079063
sub-008_cc200,L_no_prior,314,0.732231,-0.069572
sub-008_cc200,L_no_atten,314,0.884628,0.082825
sub-008_cc200,L_full,9999,0.805742,0.000000
sub-008_cc200,L_no_sb,9999,0.612145,-0.193596
sub-008_cc200,L_no_lw,9999,0.809203,0.003461
sub-008_cc200,L_no_boot,9999,0.880866,0.075124
sub-008_cc200,L_no_prior,9999,0.741530,-0.064211
sub-008_cc200,L_no_atten,9999,0.889222,0.083481
sub-008_cc200,L_full,3141,0.805139,0.000000
sub-008_cc200,L_no_sb,3141,0.614609,-0.190530
sub-008_cc200,L_no_lw,3141,0.803244,-0.001896
sub-008_cc200,L_no_boot,3141,0.880866,0.075727
sub-008_cc200,L_no_prior,3141,0.727559,-0.077580
sub-008_cc200,L_no_atten,3141,0.888800,0.083661
sub-008_cc200,L_full,2718,0.812229,0.000000
sub-008_cc200,L_no_sb,2718,0.624854,-0.187376
sub-008_cc200,L_no_lw,2718,0.803737,-0.008493
sub-008_cc200,L_no_boot,2718,0.880866,0.068637
sub-008_cc200,L_no_prior,2718,0.721764,-0.090465
sub-008_cc200,L_no_atten,2718,0.889152,0.076922
