subject_id,level,level_name,seed,rho_hat_T,delta_from_raw
50109_cc200,L5,Full BS-NET,777,0.671190,0.131829
50109_cc200,L0,Raw,2026,0.539361,0.000000
50109_cc200,L1,+LW,2026,0.540452,0.001091
50109_cc200,L2,+Bootstrap,2026,0.452941,-0.086420
50109_cc200,L3,+SB+Atten,2026,0.576059,0.036698
50109_cc200,L4,+Prior,2026,0.665095,0.125734
50109_cc200,L5,Full BS-NET,2026,0.671955,0.132594
50109_cc200,L0,Raw,9999,0.539361,0.000000
50109_cc200,L1,+LW,9999,0.540452,0.001091
50109_cc200,L2,+Bootstrap,9999,0.442905,-0.096456
50109_cc200,L3,+SB+Atten,9999,0.621995,0.082634
50109_cc200,L4,+Prior,9999,0.673720,0.134359
50109_cc200,L5,Full BS-NET,9999,0.679198,0.139837
50109_cc200,L0,Raw,314,0.539361,0.000000
50109_cc200,L1,+LW,314,0.540452,0.001091
50109_cc200,L2,+Bootstrap,314,0.456877,-0.082485
50109_cc200,L3,+SB+Atten,314,0.599163,0.059802
50109_cc200,L4,+Prior,314,0.663067,0.123706
50109_cc200,L5,Full BS-NET,314,0.679509,0.140148
50109_cc200,L0,Raw,628,0.539361,0.000000
50109_cc200,L1,+LW,628,0.540452,0.001091
50109_cc200,L2,+Bootstrap,628,0.444444,-0.094917
50109_cc200,L3,+SB+Atten,628,0.564905,0.025544
50109_cc200,L4,+Prior,628,0.678433,0.139072
50109_cc200,L5,Full BS-NET,628,0.662953,0.123592
50109_cc200,L0,Raw,1414,0.539361,0.000000
50109_cc200,L1,+LW,1414,0.540452,0.001091
50109_cc200,L2,+Bootstrap,1414,0.441846,-0.097515
50109_cc200,L3,+SB+Atten,1414,0.613121,0.073760
50109_cc200,L4,+Prior,1414,0.675342,0.135981
50109_cc200,L5,Full BS-NET,1414,0.673505,0.134144
50109_cc200,L0,Raw,2718,0.539361,0.000000
50109_cc200,L1,+LW,2718,0.540452,0.001091
50109_cc200,L2,+Bootstrap,2718,0.439673,-0.099688
50109_cc200,L3,+SB+Atten,2718,0.613093,0.073732
50109_cc200,L4,+Prior,2718,0.683754,0.144393
50109_cc200,L5,Full BS-NET,2718,0.679691,0.140330
50109_cc200,L0,Raw,3141,0.539361,0.000000
50109_cc200,L1,+LW,3141,0.540452,0.001091
50109_cc200,L2,+Bootstrap,3141,0.453635,-0.085726
50109_cc200,L3,+SB+Atten,3141,0.577887,0.038526
50109_cc200,L4,+Prior,3141,0.667678,0.128316
50109_cc200,L5,Full BS-NET,3141,0.668235,0.128874
50111_cc200,L0,Raw,42,0.696656,0.000000
50111_cc200,L1,+LW,42,0.702337,0.005681
50111_cc200,L2,+Bootstrap,42,0.601448,-0.095208
50111_cc200,L3,+SB+Atten,42,0.704551,0.007895
50111_cc200,L4,+Prior,42,0.767959,0.071303
50111_cc200,L5,Full BS-NET,42,0.765819,0.069162
50111_cc200,L0,Raw,123,0.696656,0.000000
50111_cc200,L1,+LW,123,0.702337,0.005681
50111_cc200,L2,+Bootstrap,123,0.609517,-0.087140
50111_cc200,L3,+SB+Atten,123,0.707260,0.010604
50111_cc200,L4,+Prior,123,0.771206,0.074550
50111_cc200,L5,Full BS-NET,123,0.761287,0.064630
50111_cc200,L0,Raw,777,0.696656,0.000000
50111_cc200,L1,+LW,777,0.702337,0.005681
50111_cc200,L2,+Bootstrap,777,0.604947,-0.091709
50111_cc200,L3,+SB+Atten,777,0.702615,0.005958
50111_cc200,L4,+Prior,777,0.772469,0.075812
50111_cc200,L5,Full BS-NET,777,0.764496,0.067840
50111_cc200,L0,Raw,2026,0.696656,0.000000
50111_cc200,L1,+LW,2026,0.702337,0.005681
50111_cc200,L2,+Bootstrap,2026,0.604558,-0.092098
50111_cc200,L3,+SB+Atten,2026,0.694581,-0.002076
50111_cc200,L4,+Prior,2026,0.768198,0.071542
50111_cc200,L5,Full BS-NET,2026,0.771611,0.074954
50111_cc200,L0,Raw,314,0.696656,0.000000
50111_cc200,L1,+LW,314,0.702337,0.005681
50111_cc200,L2,+Bootstrap,314,0.610163,-0.086493
50111_cc200,L3,+SB+Atten,314,0.700365,0.003709
50111_cc200,L4,+Prior,314,0.770508,0.073852
50111_cc200,L5,Full BS-NET,314,0.777894,0.081237
50111_cc200,L0,Raw,9999,0.696656,0.000000
50111_cc200,L1,+LW,9999,0.702337,0.005681
50111_cc200,L2,+Bootstrap,9999,0.605833,-0.090824
50111_cc200,L3,+SB+Atten,9999,0.717886,0.021229
50111_cc200,L4,+Prior,9999,0.771288,0.074632
50111_cc200,L5,Full BS-NET,9999,0.776755,0.080099
50111_cc200,L0,Raw,628,0.696656,0.000000
50111_cc200,L1,+LW,628,0.702337,0.005681
50111_cc200,L2,+Bootstrap,628,0.592610,-0.104046
50111_cc200,L3,+SB+Atten,628,0.680373,-0.016283
50111_cc200,L4,+Prior,628,0.776158,0.079501
50111_cc200,L5,Full BS-NET,628,0.765501,0.068844
50111_cc200,L0,Raw,1414,0.696656,0.000000
50111_cc200,L1,+LW,1414,0.702337,0.005681
50111_cc200,L2,+Bootstrap,1414,0.598947,-0.097710
50111_cc200,L3,+SB+Atten,1414,0.701860,0.005204
50111_cc200,L4,+Prior,1414,0.767836,0.071179
50111_cc200,L5,Full BS-NET,1414,0.777981,0.081324
50111_cc200,L0,Raw,2718,0.696656,0.000000
50111_cc200,L1,+LW,2718,0.702337,0.005681
50111_cc200,L2,+Bootstrap,2718,0.607958,-0.088698
50111_cc200,L3,+SB+Atten,2718,0.713145,0.016488
50111_cc200,L4,+Prior,2718,0.781041,0.084384
50111_cc200,L5,Full BS-NET,2718,0.767476,0.070820
50111_cc200,L0,Raw,3141,0.696656,0.000000
50111_cc200,L1,+LW,3141,0.702337,0.005681
50111_cc200,L2,+Bootstrap,3141,0.606812,-0.089844
50111_cc200,L3,+SB+Atten,3141,0.705472,0.008816
50111_cc200,L4,+Prior,3141,0.769955,0.073298
50111_cc200,L5,Full BS-NET,3141,0.762310,0.065654
50112_cc200,L0,Raw,42,0.624568,0.000000
50112_cc200,L1,+LW,42,0.625373,0.000805
50112_cc200,L2,+Bootstrap,42,0.523412,-0.101157
50112_cc200,L3,+SB+Atten,42,0.666317,0.041749
50112_cc200,L4,+Prior,42,0.715253,0.090684
50112_cc200,L5,Full BS-NET,42,0.713566,0.088997
50112_cc200,L0,Raw,123,0.624568,0.000000
50112_cc200,L1,+LW,123,0.625373,0.000805
50112_cc200,L2,+Bootstrap,123,0.520671,-0.103898
50112_cc200,L3,+SB+Atten,123,0.658860,0.034291
50112_cc200,L4,+Prior,123,0.715627,0.091059
50112_cc200,L5,Full BS-NET,123,0.709709,0.085141
50112_cc200,L0,Raw,777,0.624568,0.000000
50112_cc200,L1,+LW,777,0.625373,0.000805
50112_cc200,L2,+Bootstrap,777,0.520518,-0.104051
50112_cc200,L3,+SB+Atten,777,0.650820,0.026252
50112_cc200,L4,+Prior,777,0.728008,0.103440
50112_cc200,L5,Full BS-NET,777,0.715457,0.090889
50112_cc200,L0,Raw,2026,0.624568,0.000000
50112_cc200,L1,+LW,2026,0.625373,0.000805
50112_cc200,L2,+Bootstrap,2026,0.524288,-0.100280
50112_cc200,L3,+SB+Atten,2026,0.646827,0.022258
50112_cc200,L4,+Prior,2026,0.722359,0.097790
50112_cc200,L5,Full BS-NET,2026,0.719144,0.094576
50112_cc200,L0,Raw,9999,0.624568,0.000000
50112_cc200,L1,+LW,9999,0.625373,0.000805
50112_cc200,L2,+Bootstrap,9999,0.516309,-0.108260
50112_cc200,L3,+SB+Atten,9999,0.653516,0.028947
50112_cc200,L4,+Prior,9999,0.722527,0.097959
50112_cc200,L5,Full BS-NET,9999,0.723045,0.098476
50112_cc200,L0,Raw,314,0.624568,0.000000
50112_cc200,L1,+LW,314,0.625373,0.000805
50112_cc200,L2,+Bootstrap,314,0.523575,-0.100993
50112_cc200,L3,+SB+Atten,314,0.646655,0.022086
50112_cc200,L4,+Prior,314,0.716897,0.092328
50112_cc200,L5,Full BS-NET,314,0.731690,0.107121
50112_cc200,L0,Raw,628,0.624568,0.000000
50112_cc200,L1,+LW,628,0.625373,0.000805
50112_cc200,L2,+Bootstrap,628,0.514726,-0.109842
50112_cc200,L3,+SB+Atten,628,0.633811,0.009242
50112_cc200,L4,+Prior,628,0.723987,0.099419
50112_cc200,L5,Full BS-NET,628,0.713779,0.089211
50112_cc200,L0,Raw,1414,0.624568,0.000000
50112_cc200,L1,+LW,1414,0.625373,0.000805
50112_cc200,L2,+Bootstrap,1414,0.526839,-0.097729
50112_cc200,L3,+SB+Atten,1414,0.668399,0.043831
50112_cc200,L4,+Prior,1414,0.722043,0.097475
50112_cc200,L5,Full BS-NET,1414,0.727309,0.102741
50112_cc200,L0,Raw,2718,0.624568,0.000000
50112_cc200,L1,+LW,2718,0.625373,0.000805
50112_cc200,L2,+Bootstrap,2718,0.517327,-0.107241
50112_cc200,L3,+SB+Atten,2718,0.666414,0.041846
50112_cc200,L4,+Prior,2718,0.739258,0.114690
50112_cc200,L5,Full BS-NET,2718,0.717799,0.093230
50112_cc200,L0,Raw,3141,0.624568,0.000000
50112_cc200,L1,+LW,3141,0.625373,0.000805
50112_cc200,L2,+Bootstrap,3141,0.523954,-0.100615
50112_cc200,L3,+SB+Atten,3141,0.646792,0.022223
50112_cc200,L4,+Prior,3141,0.720007,0.095439
50112_cc200,L5,Full BS-NET,3141,0.716458,0.091889
50113_cc200,L0,Raw,42,0.785049,0.000000
50113_cc200,L1,+LW,42,0.786190,0.001141
50113_cc200,L2,+Bootstrap,42,0.687284,-0.097765
50113_cc200,L3,+SB+Atten,42,0.762261,-0.022788
50113_cc200,L4,+Prior,42,0.818787,0.033738
50113_cc200,L5,Full BS-NET,42,0.814455,0.029406
50113_cc200,L0,Raw,123,0.785049,0.000000
50113_cc200,L1,+LW,123,0.786190,0.001141
50113_cc200,L2,+Bootstrap,123,0.680186,-0.104863
50113_cc200,L3,+SB+Atten,123,0.768261,-0.016788
50113_cc200,L4,+Prior,123,0.813601,0.028552
50113_cc200,L5,Full BS-NET,123,0.812367,0.027318
50113_cc200,L0,Raw,777,0.785049,0.000000
50113_cc200,L1,+LW,777,0.786190,0.001141
50113_cc200,L2,+Bootstrap,777,0.687583,-0.097466
50113_cc200,L3,+SB+Atten,777,0.766174,-0.018875
50113_cc200,L4,+Prior,777,0.820502,0.035452
50113_cc200,L5,Full BS-NET,777,0.816024,0.030975
50113_cc200,L0,Raw,2026,0.785049,0.000000
50113_cc200,L1,+LW,2026,0.786190,0.001141
50113_cc200,L2,+Bootstrap,2026,0.684136,-0.100913
50113_cc200,L3,+SB+Atten,2026,0.748535,-0.036514
50113_cc200,L4,+Prior,2026,0.816359,0.031310
50113_cc200,L5,Full BS-NET,2026,0.823402,0.038353
50113_cc200,L0,Raw,9999,0.785049,0.000000
50113_cc200,L1,+LW,9999,0.786190,0.001141
50113_cc200,L2,+Bootstrap,9999,0.681875,-0.103174
50113_cc200,L3,+SB+Atten,9999,0.767117,-0.017932
50113_cc200,L4,+Prior,9999,0.821084,0.036035
50113_cc200,L5,Full BS-NET,9999,0.820863,0.035814
50113_cc200,L0,Raw,314,0.785049,0.000000
50113_cc200,L1,+LW,314,0.786190,0.001141
50113_cc200,L2,+Bootstrap,314,0.685809,-0.099240
50113_cc200,L3,+SB+Atten,314,0.760021,-0.025028
50113_cc200,L4,+Prior,314,0.818905,0.033856
50113_cc200,L5,Full BS-NET,314,0.828227,0.043178
50113_cc200,L0,Raw,628,0.785049,0.000000
50113_cc200,L1,+LW,628,0.786190,0.001141
50113_cc200,L2,+Bootstrap,628,0.676351,-0.108698
50113_cc200,L3,+SB+Atten,628,0.755189,-0.029860
50113_cc200,L4,+Prior,628,0.825203,0.040154
50113_cc200,L5,Full BS-NET,628,0.817741,0.032692
50113_cc200,L0,Raw,1414,0.785049,0.000000
50113_cc200,L1,+LW,1414,0.786190,0.001141
50113_cc200,L2,+Bootstrap,1414,0.687524,-0.097525
50113_cc200,L3,+SB+Atten,1414,0.757890,-0.027159
50113_cc200,L4,+Prior,1414,0.821114,0.036065
50113_cc200,L5,Full BS-NET,1414,0.818240,0.033191
50113_cc200,L0,Raw,2718,0.785049,0.000000
50113_cc200,L1,+LW,2718,0.786190,0.001141
50113_cc200,L2,+Bootstrap,2718,0.682488,-0.102561
50113_cc200,L3,+SB+Atten,2718,0.763877,-0.021172
50113_cc200,L4,+Prior,2718,0.828219,0.043170
50113_cc200,L5,Full BS-NET,2718,0.820670,0.035621
50113_cc200,L0,Raw,3141,0.785049,0.000000
50113_cc200,L1,+LW,3141,0.786190,0.001141
50113_cc200,L2,+Bootstrap,3141,0.684956,-0.100093
50113_cc200,L3,+SB+Atten,3141,0.754749,-0.030300
50113_cc200,L4,+Prior,3141,0.820667,0.035618
50113_cc200,L5,Full BS-NET,3141,0.815988,0.030939
50114_cc200,L0,Raw,42,0.695004,0.000000
50114_cc200,L1,+LW,42,0.698677,0.003673
50114_cc200,L2,+Bootstrap,42,0.586022,-0.108982
50114_cc200,L3,+SB+Atten,42,0.708634,0.013630
50114_cc200,L4,+Prior,42,0.768231,0.073227
50114_cc200,L5,Full BS-NET,42,0.763434,0.068430
50114_cc200,L0,Raw,123,0.695004,0.000000
50114_cc200,L1,+LW,123,0.698677,0.003673
50114_cc200,L2,+Bootstrap,123,0.598205,-0.096799
50114_cc200,L3,+SB+Atten,123,0.710543,0.015538
50114_cc200,L4,+Prior,123,0.766125,0.071121
50114_cc200,L5,Full BS-NET,123,0.757597,0.062593
50114_cc200,L0,Raw,777,0.695004,0.000000
50114_cc200,L1,+LW,777,0.698677,0.003673
50114_cc200,L2,+Bootstrap,777,0.601363,-0.093641
50114_cc200,L3,+SB+Atten,777,0.708709,0.013704
50114_cc200,L4,+Prior,777,0.776341,0.081337
50114_cc200,L5,Full BS-NET,777,0.768078,0.073074
50114_cc200,L0,Raw,2026,0.695004,0.000000
50114_cc200,L1,+LW,2026,0.698677,0.003673
50114_cc200,L2,+Bootstrap,2026,0.595046,-0.099959
50114_cc200,L3,+SB+Atten,2026,0.694919,-0.000086
50114_cc200,L4,+Prior,2026,0.762242,0.067238
50114_cc200,L5,Full BS-NET,2026,0.770501,0.075497
50114_cc200,L0,Raw,9999,0.695004,0.000000
50114_cc200,L1,+LW,9999,0.698677,0.003673
50114_cc200,L2,+Bootstrap,9999,0.602975,-0.092029
50114_cc200,L3,+SB+Atten,9999,0.709665,0.014661
50114_cc200,L4,+Prior,9999,0.770888,0.075884
50114_cc200,L5,Full BS-NET,9999,0.776209,0.081205
50114_cc200,L0,Raw,314,0.695004,0.000000
50114_cc200,L1,+LW,314,0.698677,0.003673
50114_cc200,L2,+Bootstrap,314,0.606233,-0.088772
50114_cc200,L3,+SB+Atten,314,0.686557,-0.008447
50114_cc200,L4,+Prior,314,0.764560,0.069556
50114_cc200,L5,Full BS-NET,314,0.777463,0.082459
50114_cc200,L0,Raw,628,0.695004,0.000000
50114_cc200,L1,+LW,628,0.698677,0.003673
50114_cc200,L2,+Bootstrap,628,0.582667,-0.112337
50114_cc200,L3,+SB+Atten,628,0.681507,-0.013497
50114_cc200,L4,+Prior,628,0.773951,0.078946
50114_cc200,L5,Full BS-NET,628,0.764038,0.069034
50114_cc200,L0,Raw,1414,0.695004,0.000000
50114_cc200,L1,+LW,1414,0.698677,0.003673
50114_cc200,L2,+Bootstrap,1414,0.593396,-0.101608
50114_cc200,L3,+SB+Atten,1414,0.700650,0.005646
50114_cc200,L4,+Prior,1414,0.760454,0.065450
50114_cc200,L5,Full BS-NET,1414,0.769621,0.074617
50114_cc200,L0,Raw,2718,0.695004,0.000000
50114_cc200,L1,+LW,2718,0.698677,0.003673
50114_cc200,L2,+Bootstrap,2718,0.594260,-0.100744
50114_cc200,L3,+SB+Atten,2718,0.727558,0.032554
50114_cc200,L4,+Prior,2718,0.781732,0.086728
50114_cc200,L5,Full BS-NET,2718,0.768542,0.073538
50114_cc200,L0,Raw,3141,0.695004,0.000000
50114_cc200,L1,+LW,3141,0.698677,0.003673
50114_cc200,L2,+Bootstrap,3141,0.590179,-0.104825
50114_cc200,L3,+SB+Atten,3141,0.699702,0.004698
50114_cc200,L4,+Prior,3141,0.773232,0.078228
50114_cc200,L5,Full BS-NET,3141,0.760680,0.065675
50115_cc200,L0,Raw,42,0.576855,0.000000
50115_cc200,L1,+LW,42,0.578070,0.001215
50115_cc200,L2,+Bootstrap,42,0.486614,-0.090240
50115_cc200,L3,+SB+Atten,42,0.621438,0.044583
50115_cc200,L4,+Prior,42,0.691372,0.114517
50115_cc200,L5,Full BS-NET,42,0.682648,0.105793
50115_cc200,L0,Raw,123,0.576855,0.000000
50115_cc200,L1,+LW,123,0.578070,0.001215
50115_cc200,L2,+Bootstrap,123,0.489878,-0.086977
50115_cc200,L3,+SB+Atten,123,0.619049,0.042194
50115_cc200,L4,+Prior,123,0.683651,0.106796
50115_cc200,L5,Full BS-NET,123,0.688237,0.111383
50115_cc200,L0,Raw,777,0.576855,0.000000
50115_cc200,L1,+LW,777,0.578070,0.001215
50115_cc200,L2,+Bootstrap,777,0.483005,-0.093850
50115_cc200,L3,+SB+Atten,777,0.597984,0.021129
50115_cc200,L4,+Prior,777,0.708074,0.131219
50115_cc200,L5,Full BS-NET,777,0.696790,0.119935
50115_cc200,L0,Raw,2026,0.576855,0.000000
50115_cc200,L1,+LW,2026,0.578070,0.001215
50115_cc200,L2,+Bootstrap,2026,0.483003,-0.093852
50115_cc200,L3,+SB+Atten,2026,0.591654,0.014799
50115_cc200,L4,+Prior,2026,0.691631,0.114776
50115_cc200,L5,Full BS-NET,2026,0.694593,0.117738
50115_cc200,L0,Raw,9999,0.576855,0.000000
50115_cc200,L1,+LW,9999,0.578070,0.001215
50115_cc200,L2,+Bootstrap,9999,0.491737,-0.085118
50115_cc200,L3,+SB+Atten,9999,0.627471,0.050617
50115_cc200,L4,+Prior,9999,0.686844,0.109990
50115_cc200,L5,Full BS-NET,9999,0.701438,0.124583
50115_cc200,L0,Raw,314,0.576855,0.000000
50115_cc200,L1,+LW,314,0.578070,0.001215
50115_cc200,L2,+Bootstrap,314,0.483238,-0.093617
50115_cc200,L3,+SB+Atten,314,0.611424,0.034570
50115_cc200,L4,+Prior,314,0.694941,0.118087
50115_cc200,L5,Full BS-NET,314,0.699741,0.122886
50115_cc200,L0,Raw,628,0.576855,0.000000
50115_cc200,L1,+LW,628,0.578070,0.001215
50115_cc200,L2,+Bootstrap,628,0.487722,-0.089133
50115_cc200,L3,+SB+Atten,628,0.571534,-0.005321
50115_cc200,L4,+Prior,628,0.694024,0.117169
50115_cc200,L5,Full BS-NET,628,0.691304,0.114449
50115_cc200,L0,Raw,1414,0.576855,0.000000
50115_cc200,L1,+LW,1414,0.578070,0.001215
50115_cc200,L2,+Bootstrap,1414,0.477621,-0.099234
50115_cc200,L3,+SB+Atten,1414,0.599398,0.022543
50115_cc200,L4,+Prior,1414,0.688555,0.111700
50115_cc200,L5,Full BS-NET,1414,0.692865,0.116010
50115_cc200,L0,Raw,2718,0.576855,0.000000
50115_cc200,L1,+LW,2718,0.578070,0.001215
50115_cc200,L2,+Bootstrap,2718,0.488717,-0.088138
50115_cc200,L3,+SB+Atten,2718,0.611926,0.035071
50115_cc200,L4,+Prior,2718,0.698043,0.121189
50115_cc200,L5,Full BS-NET,2718,0.691378,0.114523
50115_cc200,L0,Raw,3141,0.576855,0.000000
50115_cc200,L1,+LW,3141,0.578070,0.001215
50115_cc200,L2,+Bootstrap,3141,0.481177,-0.095677
50115_cc200,L3,+SB+Atten,3141,0.609454,0.032599
50115_cc200,L4,+Prior,3141,0.691533,0.114678
50115_cc200,L5,Full BS-NET,3141,0.696641,0.119786
50116_cc200,L0,Raw,42,0.767654,0.000000
50116_cc200,L1,+LW,42,0.769360,0.001706
50116_cc200,L2,+Bootstrap,42,0.562694,-0.204960
50116_cc200,L3,+SB+Atten,42,0.704003,-0.063651
50116_cc200,L4,+Prior,42,0.759725,-0.007929
50116_cc200,L5,Full BS-NET,42,0.756592,-0.011062
50116_cc200,L0,Raw,123,0.767654,0.000000
50116_cc200,L1,+LW,123,0.769360,0.001706
50116_cc200,L2,+Bootstrap,123,0.569895,-0.197760
50116_cc200,L3,+SB+Atten,123,0.717437,-0.050217
50116_cc200,L4,+Prior,123,0.760339,-0.007315
50116_cc200,L5,Full BS-NET,123,0.738291,-0.029363
50116_cc200,L0,Raw,777,0.767654,0.000000
50116_cc200,L1,+LW,777,0.769360,0.001706
50116_cc200,L2,+Bootstrap,777,0.571811,-0.195844
50116_cc200,L3,+SB+Atten,777,0.729072,-0.038582
50116_cc200,L4,+Prior,777,0.750333,-0.017321
50116_cc200,L5,Full BS-NET,777,0.744944,-0.022710
50116_cc200,L0,Raw,2026,0.767654,0.000000
50116_cc200,L1,+LW,2026,0.769360,0.001706
50116_cc200,L2,+Bootstrap,2026,0.564727,-0.202928
50116_cc200,L3,+SB+Atten,2026,0.693732,-0.073922
50116_cc200,L4,+Prior,2026,0.752529,-0.015125
50116_cc200,L5,Full BS-NET,2026,0.762085,-0.005570
50116_cc200,L0,Raw,9999,0.767654,0.000000
50116_cc200,L1,+LW,9999,0.769360,0.001706
50116_cc200,L2,+Bootstrap,9999,0.594171,-0.173483
50116_cc200,L3,+SB+Atten,9999,0.729660,-0.037995
50116_cc200,L4,+Prior,9999,0.754993,-0.012662
50116_cc200,L5,Full BS-NET,9999,0.758498,-0.009156
50116_cc200,L0,Raw,314,0.767654,0.000000
50116_cc200,L1,+LW,314,0.769360,0.001706
50116_cc200,L2,+Bootstrap,314,0.579872,-0.187782
50116_cc200,L3,+SB+Atten,314,0.683672,-0.083982
50116_cc200,L4,+Prior,314,0.764655,-0.003000
50116_cc200,L5,Full BS-NET,314,0.774869,0.007215
50116_cc200,L0,Raw,628,0.767654,0.000000
50116_cc200,L1,+LW,628,0.769360,0.001706
50116_cc200,L2,+Bootstrap,628,0.561947,-0.205708
50116_cc200,L3,+SB+Atten,628,0.683389,-0.084265
50116_cc200,L4,+Prior,628,0.762299,-0.005355
50116_cc200,L5,Full BS-NET,628,0.754084,-0.013570
50116_cc200,L0,Raw,1414,0.767654,0.000000
50116_cc200,L1,+LW,1414,0.769360,0.001706
50116_cc200,L2,+Bootstrap,1414,0.564073,-0.203581
50116_cc200,L3,+SB+Atten,1414,0.725789,-0.041865
50116_cc200,L4,+Prior,1414,0.740362,-0.027292
50116_cc200,L5,Full BS-NET,1414,0.776786,0.009132
50116_cc200,L0,Raw,2718,0.767654,0.000000
50116_cc200,L1,+LW,2718,0.769360,0.001706
50116_cc200,L2,+Bootstrap,2718,0.586836,-0.180818
50116_cc200,L3,+SB+Atten,2718,0.733428,-0.034227
50116_cc200,L4,+Prior,2718,0.778402,0.010747
50116_cc200,L5,Full BS-NET,2718,0.737287,-0.030367
50116_cc200,L0,Raw,3141,0.767654,0.000000
50116_cc200,L1,+LW,3141,0.769360,0.001706
50116_cc200,L2,+Bootstrap,3141,0.560223,-0.207431
50116_cc200,L3,+SB+Atten,3141,0.705973,-0.061682
50116_cc200,L4,+Prior,3141,0.769403,0.001749
50116_cc200,L5,Full BS-NET,3141,0.759153,-0.008501
50117_cc200,L0,Raw,42,0.600628,0.000000
50117_cc200,L1,+LW,42,0.600966,0.000338
50117_cc200,L2,+Bootstrap,42,0.461388,-0.139240
50117_cc200,L3,+SB+Atten,42,0.597727,-0.002901
50117_cc200,L4,+Prior,42,0.670942,0.070314
50117_cc200,L5,Full BS-NET,42,0.673651,0.073023
50117_cc200,L0,Raw,123,0.600628,0.000000
50117_cc200,L1,+LW,123,0.600966,0.000338
50117_cc200,L2,+Bootstrap,123,0.460594,-0.140034
50117_cc200,L3,+SB+Atten,123,0.611093,0.010465
50117_cc200,L4,+Prior,123,0.673196,0.072568
50117_cc200,L5,Full BS-NET,123,0.673113,0.072485
50117_cc200,L0,Raw,777,0.600628,0.000000
50117_cc200,L1,+LW,777,0.600966,0.000338
50117_cc200,L2,+Bootstrap,777,0.461142,-0.139486
50117_cc200,L3,+SB+Atten,777,0.609762,0.009134
50117_cc200,L4,+Prior,777,0.682829,0.082201
50117_cc200,L5,Full BS-NET,777,0.673625,0.072998
50117_cc200,L0,Raw,2026,0.600628,0.000000
50117_cc200,L1,+LW,2026,0.600966,0.000338
50117_cc200,L2,+Bootstrap,2026,0.465248,-0.135380
50117_cc200,L3,+SB+Atten,2026,0.601518,0.000891
50117_cc200,L4,+Prior,2026,0.685170,0.084542
50117_cc200,L5,Full BS-NET,2026,0.684831,0.084203
50117_cc200,L0,Raw,9999,0.600628,0.000000
50117_cc200,L1,+LW,9999,0.600966,0.000338
50117_cc200,L2,+Bootstrap,9999,0.462584,-0.138044
50117_cc200,L3,+SB+Atten,9999,0.610376,0.009748
50117_cc200,L4,+Prior,9999,0.673495,0.072867
50117_cc200,L5,Full BS-NET,9999,0.682954,0.082326
50117_cc200,L0,Raw,314,0.600628,0.000000
50117_cc200,L1,+LW,314,0.600966,0.000338
50117_cc200,L2,+Bootstrap,314,0.461456,-0.139172
50117_cc200,L3,+SB+Atten,314,0.602635,0.002007
50117_cc200,L4,+Prior,314,0.669048,0.068420
50117_cc200,L5,Full BS-NET,314,0.688153,0.087525
50117_cc200,L0,Raw,628,0.600628,0.000000
50117_cc200,L1,+LW,628,0.600966,0.000338
50117_cc200,L2,+Bootstrap,628,0.455542,-0.145086
50117_cc200,L3,+SB+Atten,628,0.578433,-0.022195
50117_cc200,L4,+Prior,628,0.687811,0.087183
50117_cc200,L5,Full BS-NET,628,0.671326,0.070698
50157_cc200,L0,Raw,42,0.916143,0.000000
50157_cc200,L1,+LW,42,0.912549,-0.003594
50157_cc200,L2,+Bootstrap,42,0.841839,-0.074304
50157_cc200,L3,+SB+Atten,42,0.888239,-0.027905
50157_cc200,L4,+Prior,42,0.917954,0.001811
50157_cc200,L5,Full BS-NET,42,0.917137,0.000994
50157_cc200,L0,Raw,123,0.916143,0.000000
50157_cc200,L1,+LW,123,0.912549,-0.003594
50157_cc200,L2,+Bootstrap,123,0.857042,-0.059101
50157_cc200,L3,+SB+Atten,123,0.895896,-0.020247
50157_cc200,L4,+Prior,123,0.909482,-0.006661
50157_cc200,L5,Full BS-NET,123,0.913797,-0.002346
50117_cc200,L0,Raw,1414,0.600628,0.000000
50117_cc200,L1,+LW,1414,0.600966,0.000338
50117_cc200,L2,+Bootstrap,1414,0.465645,-0.134983
50117_cc200,L3,+SB+Atten,1414,0.605876,0.005248
50117_cc200,L4,+Prior,1414,0.676865,0.076237
50117_cc200,L5,Full BS-NET,1414,0.681143,0.080515
50117_cc200,L0,Raw,2718,0.600628,0.000000
50117_cc200,L1,+LW,2718,0.600966,0.000338
50117_cc200,L2,+Bootstrap,2718,0.461974,-0.138654
50117_cc200,L3,+SB+Atten,2718,0.600182,-0.000446
50117_cc200,L4,+Prior,2718,0.696678,0.096050
50117_cc200,L5,Full BS-NET,2718,0.679662,0.079034
50157_cc200,L0,Raw,777,0.916143,0.000000
50157_cc200,L1,+LW,777,0.912549,-0.003594
50157_cc200,L2,+Bootstrap,777,0.855939,-0.060204
50157_cc200,L3,+SB+Atten,777,0.892193,-0.023950
50157_cc200,L4,+Prior,777,0.923865,0.007721
50157_cc200,L5,Full BS-NET,777,0.922113,0.005970
50157_cc200,L0,Raw,2026,0.916143,0.000000
50157_cc200,L1,+LW,2026,0.912549,-0.003594
50157_cc200,L2,+Bootstrap,2026,0.852533,-0.063610
50157_cc200,L3,+SB+Atten,2026,0.889317,-0.026827
50157_cc200,L4,+Prior,2026,0.918938,0.002794
50157_cc200,L5,Full BS-NET,2026,0.916484,0.000341
50117_cc200,L0,Raw,3141,0.600628,0.000000
